SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
39474,06/11/2020,,Rwanda,2020-06-12 05:09:52,494.0,2.0,313.0
39475,06/11/2020,,Saint Kitts and Nevis,2020-06-12 05:09:52,15.0,0.0,15.0
39476,06/11/2020,,Saint Lucia,2020-06-12 05:09:52,19.0,0.0,18.0
39477,06/11/2020,,Saint Vincent and the Grenadines,2020-06-12 05:09:52,27.0,0.0,25.0
39478,06/11/2020,,San Marino,2020-06-12 05:09:52,691.0,42.0,496.0
39479,06/11/2020,,Sao Tome and Principe,2020-06-12 05:09:52,632.0,12.0,146.0
39480,06/11/2020,,Saudi Arabia,2020-06-12 05:09:52,116021.0,857.0,80019.0
39481,06/11/2020,,Senegal,2020-06-12 05:09:52,4759.0,55.0,2994.0
39482,06/11/2020,,Serbia,2020-06-12 05:09:52,12102.0,252.0,11362.0
39483,06/11/2020,,Seychelles,2020-06-12 05:09:52,11.0,0.0,11.0
39484,06/11/2020,,Sierra Leone,2020-06-12 05:09:52,1085.0,50.0,642.0
39485,06/11/2020,,Singapore,2020-06-12 05:09:52,39387.0,25.0,27286.0
39486,06/11/2020,,Slovakia,2020-06-12 05:09:52,1541.0,28.0,1409.0
39487,06/11/2020,,Slovenia,2020-06-12 05:09:52,1488.0,109.0,1359.0
39488,06/11/2020,,Somalia,2020-06-12 05:09:52,2513.0,85.0,532.0
39489,06/11/2020,,South Africa,2020-06-12 05:09:52,58568.0,1284.0,33252.0
39490,06/11/2020,,South Korea,2020-06-12 05:09:52,12003.0,277.0,10669.0
39491,06/11/2020,,South Sudan,2020-06-12 05:09:52,1670.0,24.0,48.0
39492,06/11/2020,,Sri Lanka,2020-06-12 05:09:52,1877.0,11.0,1150.0
39493,06/11/2020,,Sudan,2020-06-12 05:09:52,6730.0,413.0,2278.0
39494,06/11/2020,,Suriname,2020-06-12 05:09:52,168.0,2.0,9.0
39495,06/11/2020,,Switzerland,2020-06-12 05:09:52,31044.0,1937.0,28800.0
39496,06/11/2020,,Syria,2020-06-12 05:09:52,164.0,6.0,68.0
39497,06/11/2020,,Taiwan,2020-06-12 05:09:52,443.0,7.0,431.0
39498,06/11/2020,,Tajikistan,2020-06-12 05:09:52,4834.0,49.0,3062.0
39499,06/11/2020,,Tanzania,2020-06-12 05:09:52,509.0,21.0,183.0
39500,06/11/2020,,Thailand,2020-06-12 05:09:52,3125.0,58.0,2987.0
39501,06/11/2020,,Timor-Leste,2020-06-12 05:09:52,24.0,0.0,24.0
39502,06/11/2020,,Togo,2020-06-12 05:09:52,524.0,13.0,271.0
39503,06/11/2020,,Trinidad and Tobago,2020-06-12 05:09:52,117.0,8.0,109.0
39504,06/11/2020,,Tunisia,2020-06-12 05:09:52,1087.0,49.0,989.0
39505,06/11/2020,,Turkey,2020-06-12 05:09:52,174023.0,4763.0,147860.0
39506,06/11/2020,,Uganda,2020-06-12 05:09:52,679.0,0.0,161.0
39507,06/11/2020,,United Arab Emirates,2020-06-12 05:09:52,40986.0,286.0,25234.0
39508,06/11/2020,,Uruguay,2020-06-12 05:09:52,847.0,23.0,772.0
39509,06/11/2020,,Uzbekistan,2020-06-12 05:09:52,4741.0,19.0,3637.0
39510,06/11/2020,,Venezuela,2020-06-12 05:09:52,2814.0,23.0,487.0
39511,06/11/2020,,Vietnam,2020-06-12 05:09:52,332.0,0.0,321.0
39512,06/11/2020,,West Bank and Gaza,2020-06-12 05:09:52,487.0,3.0,410.0
39513,06/11/2020,,Western Sahara,2020-06-12 05:09:52,9.0,1.0,6.0
39514,06/11/2020,,Yemen,2020-06-12 05:09:52,591.0,136.0,23.0
39515,06/11/2020,,Zambia,2020-06-12 05:09:52,1200.0,10.0,912.0
39516,06/11/2020,,Zimbabwe,2020-06-12 05:09:52,332.0,4.0,51.0
39517,06/11/2020,Abruzzo,Italy,2020-06-12 05:09:52,3267.0,453.0,2275.0
39518,06/11/2020,Acre,Brazil,2020-06-12 05:09:52,9091.0,245.0,4775.0
39519,06/11/2020,Adygea Republic,Russia,2020-06-12 05:09:52,1213.0,12.0,674.0
39520,06/11/2020,Aguascalientes,Mexico,2020-06-12 05:09:52,1320.0,67.0,901.0
39521,06/11/2020,Aichi,Japan,2020-06-12 05:09:52,512.0,34.0,465.0
39522,06/11/2020,Akita,Japan,2020-06-12 05:09:52,16.0,0.0,16.0
39523,06/11/2020,Alabama,US,2020-06-12 05:09:52,22845.0,755.0,0.0
39524,06/11/2020,Alagoas,Brazil,2020-06-12 05:09:52,19200.0,681.0,12177.0
39525,06/11/2020,Alaska,US,2020-06-12 05:09:52,609.0,11.0,0.0
39526,06/11/2020,Alberta,Canada,2020-06-12 05:09:52,7316.0,149.0,6788.0
39527,06/11/2020,Altai Krai,Russia,2020-06-12 05:09:52,2593.0,19.0,1407.0
39528,06/11/2020,Altai Republic,Russia,2020-06-12 05:09:52,212.0,0.0,111.0
39529,06/11/2020,Amapa,Brazil,2020-06-12 05:09:52,15166.0,303.0,7095.0
39530,06/11/2020,Amazonas,Brazil,2020-06-12 05:09:52,53989.0,2400.0,43508.0
39531,06/11/2020,Amazonas,Colombia,2020-06-12 05:09:52,2066.0,74.0,1156.0
39532,06/11/2020,Amazonas,Peru,2020-06-12 05:09:52,995.0,27.0,0.0
39533,06/11/2020,Amur Oblast,Russia,2020-06-12 05:09:52,873.0,5.0,325.0
39534,06/11/2020,Ancash,Peru,2020-06-12 05:09:52,5885.0,340.0,0.0
39535,06/11/2020,Andalusia,Spain,2020-06-12 05:09:52,12804.0,1404.0,10671.0
39536,06/11/2020,Andaman and Nicobar Islands,India,2020-06-12 05:09:52,38.0,0.0,33.0
39537,06/11/2020,Andhra Pradesh,India,2020-06-12 05:09:52,5429.0,80.0,3048.0
39538,06/11/2020,Anguilla,UK,2020-06-12 05:09:52,3.0,0.0,3.0
39539,06/11/2020,Anhui,Mainland China,2020-06-12 05:09:52,991.0,6.0,985.0
39540,06/11/2020,Antioquia,Colombia,2020-06-12 05:09:52,1704.0,10.0,610.0
39541,06/11/2020,Antofagasta,Chile,2020-06-12 05:09:52,3753.0,57.0,0.0
39542,06/11/2020,Aomori,Japan,2020-06-12 05:09:52,27.0,1.0,26.0
39543,06/11/2020,Apurimac,Peru,2020-06-12 05:09:52,319.0,7.0,0.0
39544,06/11/2020,Aragon,Spain,2020-06-12 05:09:52,5812.0,826.0,3772.0
39545,06/11/2020,Arauca,Colombia,2020-06-12 05:09:52,2.0,0.0,1.0
39546,06/11/2020,Araucania,Chile,2020-06-12 05:09:52,2535.0,34.0,0.0
39547,06/11/2020,Arequipa,Peru,2020-06-12 05:09:52,4764.0,85.0,0.0
39548,06/11/2020,Arica y Parinacota,Chile,2020-06-12 05:09:52,967.0,10.0,0.0
39549,06/11/2020,Arizona,US,2020-06-12 05:09:52,31267.0,1135.0,0.0
39550,06/11/2020,Arkansas,US,2020-06-12 05:09:52,10816.0,171.0,0.0
39551,06/11/2020,Arkhangelsk Oblast,Russia,2020-06-12 05:09:52,3362.0,15.0,985.0
39552,06/11/2020,Aruba,Netherlands,2020-06-12 05:09:52,101.0,3.0,98.0
39553,06/11/2020,Arunachal Pradesh,India,2020-06-12 05:09:52,61.0,0.0,4.0
39554,06/11/2020,Assam,India,2020-06-12 05:09:52,3319.0,6.0,1432.0
39555,06/11/2020,Astrakhan Oblast,Russia,2020-06-12 05:09:52,2586.0,23.0,1535.0
39556,06/11/2020,Asturias,Spain,2020-06-12 05:09:52,2431.0,314.0,1063.0
39557,06/11/2020,Atacama,Chile,2020-06-12 05:09:52,389.0,0.0,0.0
39558,06/11/2020,Atlantico,Colombia,2020-06-12 05:09:52,7502.0,302.0,2289.0
39559,06/11/2020,Australian Capital Territory,Australia,2020-06-12 05:09:52,108.0,3.0,104.0
39560,06/11/2020,Ayacucho,Peru,2020-06-12 05:09:52,1028.0,11.0,0.0
39561,06/11/2020,Aysen,Chile,2020-06-12 05:09:52,22.0,0.0,0.0
39562,06/11/2020,Azad Jammu and Kashmir,Pakistan,2020-06-12 05:09:52,534.0,10.0,237.0
39563,06/11/2020,Baden-Wurttemberg,Germany,2020-06-12 05:09:52,35059.0,1802.0,32717.0
39564,06/11/2020,Bahia,Brazil,2020-06-12 05:09:52,33891.0,1013.0,14610.0
39565,06/11/2020,Baja California,Mexico,2020-06-12 05:09:52,6620.0,1418.0,4577.0
39566,06/11/2020,Baja California Sur,Mexico,2020-06-12 05:09:52,918.0,48.0,665.0
39567,06/11/2020,Baleares,Spain,2020-06-12 05:09:52,2142.0,209.0,1533.0
39568,06/11/2020,Balochistan,Pakistan,2020-06-12 05:09:52,7673.0,75.0,2673.0
39569,06/11/2020,Bashkortostan Republic,Russia,2020-06-12 05:09:52,4273.0,18.0,1741.0
39570,06/11/2020,Basilicata,Italy,2020-06-12 05:09:52,401.0,27.0,362.0
39571,06/11/2020,Bayern,Germany,2020-06-12 05:09:52,47536.0,2536.0,44000.0
39572,06/11/2020,Beijing,Mainland China,2020-06-12 05:09:52,595.0,9.0,584.0
39573,06/11/2020,Belgorod Oblast,Russia,2020-06-12 05:09:52,3137.0,33.0,1878.0
39574,06/11/2020,Berlin,Germany,2020-06-12 05:09:52,7164.0,208.0,6582.0
39575,06/11/2020,Bermuda,UK,2020-06-12 05:09:52,141.0,9.0,127.0
39576,06/11/2020,Bihar,India,2020-06-12 05:09:52,5983.0,36.0,3266.0
39577,06/11/2020,Biobio,Chile,2020-06-12 05:09:52,2974.0,12.0,0.0
39578,06/11/2020,Blekinge,Sweden,2020-06-12 05:09:52,319.0,7.0,0.0
39579,06/11/2020,Bolivar,Colombia,2020-06-12 05:09:52,4484.0,204.0,1452.0
39580,06/11/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-06-12 05:09:52,7.0,0.0,7.0
39581,06/11/2020,Boyaca,Colombia,2020-06-12 05:09:52,231.0,14.0,136.0
39582,06/11/2020,Brandenburg,Germany,2020-06-12 05:09:52,3352.0,170.0,3100.0
39583,06/11/2020,Bremen,Germany,2020-06-12 05:09:52,1574.0,45.0,1400.0
39584,06/11/2020,British Columbia,Canada,2020-06-12 05:09:52,2694.0,167.0,2344.0
39585,06/11/2020,British Virgin Islands,UK,2020-06-12 05:09:52,8.0,1.0,7.0
39586,06/11/2020,Bryansk Oblast,Russia,2020-06-12 05:09:52,4732.0,32.0,3316.0
39587,06/11/2020,Buryatia Republic,Russia,2020-06-12 05:09:52,2020.0,11.0,1176.0
39588,06/11/2020,C. Valenciana,Spain,2020-06-12 05:09:52,11381.0,1332.0,9970.0
39589,06/11/2020,Cajamarca,Peru,2020-06-12 05:09:52,1062.0,13.0,0.0
39590,06/11/2020,Calabria,Italy,2020-06-12 05:09:52,1161.0,97.0,1012.0
39591,06/11/2020,Caldas,Colombia,2020-06-12 05:09:52,185.0,8.0,119.0
39592,06/11/2020,California,US,2020-06-12 05:09:52,143377.0,4934.0,0.0
39593,06/11/2020,Callao,Peru,2020-06-12 05:09:52,14830.0,418.0,0.0
39594,06/11/2020,Campania,Italy,2020-06-12 05:09:52,4837.0,430.0,3797.0
39595,06/11/2020,Campeche,Mexico,2020-06-12 05:09:52,904.0,122.0,593.0
39596,06/11/2020,Canarias,Spain,2020-06-12 05:09:52,2371.0,151.0,1537.0
39597,06/11/2020,Cantabria,Spain,2020-06-12 05:09:52,2327.0,202.0,2287.0
39598,06/11/2020,Capital District,Colombia,2020-06-12 05:09:52,14132.0,358.0,6060.0
39599,06/11/2020,Caqueta,Colombia,2020-06-12 05:09:52,25.0,2.0,21.0
39600,06/11/2020,Casanare,Colombia,2020-06-12 05:09:52,36.0,0.0,31.0
39601,06/11/2020,Castilla - La Mancha,Spain,2020-06-12 05:09:52,17702.0,2945.0,6392.0
39602,06/11/2020,Castilla y Leon,Spain,2020-06-12 05:09:52,19254.0,1928.0,8716.0
39603,06/11/2020,Catalonia,Spain,2020-06-12 05:09:52,59423.0,5587.0,26203.0
39604,06/11/2020,Cauca,Colombia,2020-06-12 05:09:52,163.0,7.0,66.0
39605,06/11/2020,Cayman Islands,UK,2020-06-12 05:09:52,186.0,1.0,112.0
39606,06/11/2020,Ceara,Brazil,2020-06-12 05:09:52,73879.0,4663.0,52628.0
39607,06/11/2020,Cesar,Colombia,2020-06-12 05:09:52,496.0,12.0,71.0
39608,06/11/2020,Ceuta,Spain,2020-06-12 05:09:52,163.0,4.0,163.0
39609,06/11/2020,Chandigarh,India,2020-06-12 05:09:52,332.0,5.0,286.0
39610,06/11/2020,Channel Islands,UK,2020-06-12 05:09:52,565.0,48.0,512.0
39611,06/11/2020,Chechen Republic,Russia,2020-06-12 05:09:52,1420.0,16.0,1119.0
39612,06/11/2020,Chelyabinsk Oblast,Russia,2020-06-12 05:09:52,4130.0,37.0,2099.0
39613,06/11/2020,Cherkasy Oblast,Ukraine,2020-06-12 05:09:52,506.0,19.0,348.0
39614,06/11/2020,Chernihiv Oblast,Ukraine,2020-06-12 05:09:52,341.0,8.0,81.0
39615,06/11/2020,Chernivtsi Oblast,Ukraine,2020-06-12 05:09:52,3793.0,159.0,1176.0
39616,06/11/2020,Chhattisgarh,India,2020-06-12 05:09:52,1398.0,6.0,447.0
39617,06/11/2020,Chiapas,Mexico,2020-06-12 05:09:52,2959.0,254.0,2082.0
39618,06/11/2020,Chiba,Japan,2020-06-12 05:09:52,925.0,45.0,847.0
39619,06/11/2020,Chihuahua,Mexico,2020-06-12 05:09:52,2103.0,430.0,1583.0
39620,06/11/2020,Choco,Colombia,2020-06-12 05:09:52,556.0,12.0,95.0
39621,06/11/2020,Chongqing,Mainland China,2020-06-12 05:09:52,579.0,6.0,573.0
39622,06/11/2020,Chukotka Autonomous Okrug,Russia,2020-06-12 05:09:52,114.0,1.0,70.0
39623,06/11/2020,Chuvashia Republic,Russia,2020-06-12 05:09:52,3802.0,18.0,1957.0
39624,06/11/2020,Ciudad de Mexico,Mexico,2020-06-12 05:09:52,34077.0,4266.0,25785.0
39625,06/11/2020,Coahuila,Mexico,2020-06-12 05:09:52,1846.0,115.0,1297.0
39626,06/11/2020,Colima,Mexico,2020-06-12 05:09:52,252.0,36.0,147.0
39627,06/11/2020,Colorado,US,2020-06-12 05:09:52,28632.0,1582.0,0.0
39628,06/11/2020,Connecticut,US,2020-06-12 05:09:52,44461.0,4146.0,0.0
39629,06/11/2020,Coquimbo,Chile,2020-06-12 05:09:52,1345.0,7.0,0.0
39630,06/11/2020,Cordoba,Colombia,2020-06-12 05:09:52,235.0,13.0,68.0
39631,06/11/2020,Crimea Republic*,Ukraine,2020-06-12 05:09:52,458.0,7.0,350.0
39632,06/11/2020,Cundinamarca,Colombia,2020-06-12 05:09:52,1491.0,40.0,434.0
39633,06/11/2020,Curacao,Netherlands,2020-06-12 05:09:52,22.0,1.0,15.0
39634,06/11/2020,Cusco,Peru,2020-06-12 05:09:52,1344.0,5.0,0.0
39635,06/11/2020,Dadra and Nagar Haveli and Daman and Diu,India,2020-06-12 05:09:52,30.0,0.0,2.0
39636,06/11/2020,Dagestan Republic,Russia,2020-06-12 05:09:52,6272.0,309.0,4662.0
39637,06/11/2020,Dalarna,Sweden,2020-06-12 05:09:52,1363.0,150.0,0.0
39638,06/11/2020,Delaware,US,2020-06-12 05:09:52,10106.0,414.0,0.0
39639,06/11/2020,Delhi,India,2020-06-12 05:09:52,34687.0,1085.0,12731.0
39640,06/11/2020,Diamond Princess cruise ship,Canada,2020-06-12 05:09:52,0.0,1.0,0.0
39641,06/11/2020,Diamond Princess cruise ship,US,2020-06-12 05:09:52,49.0,0.0,0.0
39642,06/11/2020,District of Columbia,US,2020-06-12 05:09:52,9589.0,502.0,0.0
39643,06/11/2020,Distrito Federal,Brazil,2020-06-12 05:09:52,20507.0,274.0,11089.0
39644,06/11/2020,Dnipropetrovsk Oblast,Ukraine,2020-06-12 05:09:52,981.0,22.0,695.0
39645,06/11/2020,Donetsk Oblast,Ukraine,2020-06-12 05:09:52,269.0,6.0,122.0
39646,06/11/2020,Durango,Mexico,2020-06-12 05:09:52,775.0,59.0,417.0
39647,06/11/2020,Ehime,Japan,2020-06-12 05:09:52,82.0,4.0,68.0
39648,06/11/2020,Emilia-Romagna,Italy,2020-06-12 05:09:52,27995.0,4192.0,21803.0
39649,06/11/2020,England,UK,2020-06-12 05:09:52,156018.0,36883.0,0.0
39650,06/11/2020,Espirito Santo,Brazil,2020-06-12 05:09:52,24229.0,962.0,13277.0
39651,06/11/2020,Extremadura,Spain,2020-06-12 05:09:52,2983.0,508.0,2652.0
39652,06/11/2020,Falkland Islands (Malvinas),UK,2020-06-12 05:09:52,13.0,0.0,13.0
39653,06/11/2020,Faroe Islands,Denmark,2020-06-12 05:09:52,187.0,0.0,187.0
39654,06/11/2020,Florida,US,2020-06-12 05:09:52,69069.0,2848.0,0.0
39655,06/11/2020,French Guiana,France,2020-06-12 05:09:52,917.0,2.0,462.0
39656,06/11/2020,French Polynesia,France,2020-06-12 05:09:52,60.0,0.0,60.0
39657,06/11/2020,Friuli Venezia Giulia,Italy,2020-06-12 05:09:52,3287.0,342.0,2833.0
39658,06/11/2020,Fujian,Mainland China,2020-06-12 05:09:52,361.0,1.0,356.0
39659,06/11/2020,Fukui,Japan,2020-06-12 05:09:52,122.0,8.0,113.0
39660,06/11/2020,Fukuoka,Japan,2020-06-12 05:09:52,809.0,28.0,650.0
39661,06/11/2020,Fukushima,Japan,2020-06-12 05:09:52,81.0,0.0,78.0
39662,06/11/2020,Galicia,Spain,2020-06-12 05:09:52,9154.0,609.0,9204.0
39663,06/11/2020,Gansu,Mainland China,2020-06-12 05:09:52,139.0,2.0,137.0
39664,06/11/2020,Gavleborg,Sweden,2020-06-12 05:09:52,1637.0,118.0,0.0
39665,06/11/2020,Georgia,US,2020-06-12 05:09:52,54973.0,2375.0,0.0
39666,06/11/2020,Gibraltar,UK,2020-06-12 05:09:52,176.0,0.0,171.0
39667,06/11/2020,Gifu,Japan,2020-06-12 05:09:52,153.0,7.0,142.0
39668,06/11/2020,Gilgit-Baltistan,Pakistan,2020-06-12 05:09:52,1030.0,15.0,673.0
39669,06/11/2020,Goa,India,2020-06-12 05:09:52,417.0,0.0,67.0
39670,06/11/2020,Goias,Brazil,2020-06-12 05:09:52,7657.0,189.0,0.0
39671,06/11/2020,Gotland,Sweden,2020-06-12 05:09:52,99.0,6.0,0.0
39672,06/11/2020,Grand Princess,Canada,2020-06-12 05:09:52,13.0,0.0,13.0
39673,06/11/2020,Grand Princess,US,2020-06-12 05:09:52,103.0,3.0,0.0
39674,06/11/2020,Greenland,Denmark,2020-06-12 05:09:52,13.0,0.0,13.0
39675,06/11/2020,Guadeloupe,France,2020-06-12 05:09:52,164.0,14.0,144.0
39676,06/11/2020,Guainia,Colombia,2020-06-12 05:09:52,7.0,1.0,0.0
39677,06/11/2020,Guam,US,2020-06-12 05:09:52,183.0,5.0,0.0
39678,06/11/2020,Guanajuato,Mexico,2020-06-12 05:09:52,3053.0,171.0,1875.0
39679,06/11/2020,Guangdong,Mainland China,2020-06-12 05:09:52,1607.0,8.0,1589.0
39680,06/11/2020,Guangxi,Mainland China,2020-06-12 05:09:52,254.0,2.0,252.0
39681,06/11/2020,Guaviare,Colombia,2020-06-12 05:09:52,2.0,0.0,0.0
39682,06/11/2020,Guerrero,Mexico,2020-06-12 05:09:52,3018.0,496.0,2233.0
39683,06/11/2020,Guizhou,Mainland China,2020-06-12 05:09:52,147.0,2.0,145.0
39684,06/11/2020,Gujarat,India,2020-06-12 05:09:52,22032.0,1385.0,15101.0
39685,06/11/2020,Gunma,Japan,2020-06-12 05:09:52,151.0,19.0,126.0
39686,06/11/2020,Hainan,Mainland China,2020-06-12 05:09:52,170.0,6.0,162.0
39687,06/11/2020,Halland,Sweden,2020-06-12 05:09:52,994.0,60.0,0.0
39688,06/11/2020,Hamburg,Germany,2020-06-12 05:09:52,5133.0,254.0,4800.0
39689,06/11/2020,Haryana,India,2020-06-12 05:09:52,5968.0,64.0,2260.0
39690,06/11/2020,Hawaii,US,2020-06-12 05:09:52,692.0,17.0,0.0
39691,06/11/2020,Hebei,Mainland China,2020-06-12 05:09:52,328.0,6.0,322.0
39692,06/11/2020,Heilongjiang,Mainland China,2020-06-12 05:09:52,947.0,13.0,934.0
39693,06/11/2020,Henan,Mainland China,2020-06-12 05:09:52,1276.0,22.0,1254.0
39694,06/11/2020,Hessen,Germany,2020-06-12 05:09:52,10296.0,489.0,9400.0
39695,06/11/2020,Hidalgo,Mexico,2020-06-12 05:09:52,2518.0,433.0,1651.0
39696,06/11/2020,Himachal Pradesh,India,2020-06-12 05:09:52,470.0,6.0,280.0
39697,06/11/2020,Hiroshima,Japan,2020-06-12 05:09:52,165.0,3.0,164.0
39698,06/11/2020,Hokkaido,Japan,2020-06-12 05:09:52,1135.0,91.0,906.0
39699,06/11/2020,Hong Kong,Hong Kong,2020-06-12 05:09:52,1107.0,4.0,1055.0
39700,06/11/2020,Huancavelica,Peru,2020-06-12 05:09:52,612.0,5.0,0.0
39701,06/11/2020,Huanuco,Peru,2020-06-12 05:09:52,1287.0,22.0,0.0
39702,06/11/2020,Hubei,Mainland China,2020-06-12 05:09:52,68135.0,4512.0,63623.0
39703,06/11/2020,Huila,Colombia,2020-06-12 05:09:52,259.0,13.0,225.0
39704,06/11/2020,Hunan,Mainland China,2020-06-12 05:09:52,1019.0,4.0,1015.0
39705,06/11/2020,Hyogo,Japan,2020-06-12 05:09:52,699.0,43.0,652.0
39706,06/11/2020,Ibaraki,Japan,2020-06-12 05:09:52,168.0,10.0,155.0
39707,06/11/2020,Ica,Peru,2020-06-12 05:09:52,4893.0,317.0,0.0
39708,06/11/2020,Idaho,US,2020-06-12 05:09:52,3260.0,85.0,0.0
39709,06/11/2020,Illinois,US,2020-06-12 05:09:52,130603.0,6185.0,0.0
39710,06/11/2020,Indiana,US,2020-06-12 05:09:52,38748.0,2380.0,0.0
39711,06/11/2020,Ingushetia Republic,Russia,2020-06-12 05:09:52,2474.0,62.0,1679.0
39712,06/11/2020,Inner Mongolia,Mainland China,2020-06-12 05:09:52,237.0,1.0,231.0
39713,06/11/2020,Iowa,US,2020-06-12 05:09:52,22973.0,640.0,0.0
39714,06/11/2020,Irkutsk Oblast,Russia,2020-06-12 05:09:52,3505.0,20.0,948.0
39715,06/11/2020,Ishikawa,Japan,2020-06-12 05:09:52,299.0,27.0,239.0
39716,06/11/2020,Islamabad,Pakistan,2020-06-12 05:09:52,6699.0,65.0,1164.0
39717,06/11/2020,Isle of Man,UK,2020-06-12 05:09:52,336.0,24.0,312.0
39718,06/11/2020,Ivano-Frankivsk Oblast,Ukraine,2020-06-12 05:09:52,1649.0,90.0,992.0
39719,06/11/2020,Ivanovo Oblast,Russia,2020-06-12 05:09:52,3130.0,25.0,1307.0
39720,06/11/2020,Jalisco,Mexico,2020-06-12 05:09:52,3511.0,310.0,1993.0
39721,06/11/2020,Jammu and Kashmir,India,2020-06-12 05:09:52,4574.0,52.0,1820.0
39722,06/11/2020,Jamtland Harjedalen,Sweden,2020-06-12 05:09:52,847.0,34.0,0.0
39723,06/11/2020,Jewish Autonomous Okrug,Russia,2020-06-12 05:09:52,363.0,4.0,263.0
39724,06/11/2020,Jharkhand,India,2020-06-12 05:09:52,1599.0,8.0,630.0
39725,06/11/2020,Jiangsu,Mainland China,2020-06-12 05:09:52,653.0,0.0,653.0
39726,06/11/2020,Jiangxi,Mainland China,2020-06-12 05:09:52,932.0,1.0,931.0
39727,06/11/2020,Jilin,Mainland China,2020-06-12 05:09:52,155.0,2.0,153.0
39728,06/11/2020,Jonkoping,Sweden,2020-06-12 05:09:52,2009.0,150.0,0.0
39729,06/11/2020,Junin,Peru,2020-06-12 05:09:52,2393.0,34.0,0.0
39730,06/11/2020,Kabardino-Balkarian Republic,Russia,2020-06-12 05:09:52,3655.0,34.0,1838.0
39731,06/11/2020,Kagawa,Japan,2020-06-12 05:09:52,28.0,0.0,28.0
39732,06/11/2020,Kagoshima,Japan,2020-06-12 05:09:52,10.0,0.0,10.0
39733,06/11/2020,Kaliningrad Oblast,Russia,2020-06-12 05:09:52,1946.0,30.0,950.0
39734,06/11/2020,Kalmar,Sweden,2020-06-12 05:09:52,447.0,41.0,0.0
39735,06/11/2020,Kalmykia Republic,Russia,2020-06-12 05:09:52,1215.0,16.0,751.0
39736,06/11/2020,Kaluga Oblast,Russia,2020-06-12 05:09:52,4829.0,37.0,2392.0
39737,06/11/2020,Kamchatka Krai,Russia,2020-06-12 05:09:52,1306.0,10.0,402.0
39738,06/11/2020,Kanagawa,Japan,2020-06-12 05:09:52,1397.0,90.0,1194.0
39739,06/11/2020,Kansas,US,2020-06-12 05:09:52,10823.0,243.0,0.0
39740,06/11/2020,Karachay-Cherkess Republic,Russia,2020-06-12 05:09:52,1889.0,9.0,500.0
39741,06/11/2020,Karelia Republic,Russia,2020-06-12 05:09:52,685.0,2.0,260.0
39742,06/11/2020,Karnataka,India,2020-06-12 05:09:52,6245.0,72.0,2977.0
39743,06/11/2020,Kemerovo Oblast,Russia,2020-06-12 05:09:52,868.0,7.0,351.0
39744,06/11/2020,Kentucky,US,2020-06-12 05:09:52,11945.0,493.0,0.0
39745,06/11/2020,Kerala,India,2020-06-12 05:09:52,2244.0,18.0,968.0
39746,06/11/2020,Khabarovsk Krai,Russia,2020-06-12 05:09:52,2804.0,19.0,1439.0
39747,06/11/2020,Khakassia Republic,Russia,2020-06-12 05:09:52,1229.0,10.0,871.0
39748,06/11/2020,Khanty-Mansi Autonomous Okrug,Russia,2020-06-12 05:09:52,4007.0,24.0,1559.0
39749,06/11/2020,Kharkiv Oblast,Ukraine,2020-06-12 05:09:52,1374.0,55.0,657.0
39750,06/11/2020,Kherson Oblast,Ukraine,2020-06-12 05:09:52,179.0,3.0,173.0
39751,06/11/2020,Khmelnytskyi Oblast,Ukraine,2020-06-12 05:09:52,523.0,14.0,355.0
39752,06/11/2020,Khyber Pakhtunkhwa,Pakistan,2020-06-12 05:09:52,15787.0,632.0,3907.0
39753,06/11/2020,Kiev,Ukraine,2020-06-12 05:09:52,3671.0,84.0,1053.0
39754,06/11/2020,Kiev Oblast,Ukraine,2020-06-12 05:09:52,1919.0,38.0,616.0
39755,06/11/2020,Kirov Oblast,Russia,2020-06-12 05:09:52,2421.0,23.0,1424.0
39756,06/11/2020,Kirovohrad Oblast,Ukraine,2020-06-12 05:09:52,563.0,30.0,447.0
39757,06/11/2020,Kochi,Japan,2020-06-12 05:09:52,74.0,3.0,71.0
39758,06/11/2020,Komi Republic,Russia,2020-06-12 05:09:52,1804.0,28.0,960.0
39759,06/11/2020,Kostroma Oblast,Russia,2020-06-12 05:09:52,1028.0,12.0,565.0
39760,06/11/2020,Krasnodar Krai,Russia,2020-06-12 05:09:52,4735.0,47.0,3554.0
39761,06/11/2020,Krasnoyarsk Krai,Russia,2020-06-12 05:09:52,5981.0,59.0,2068.0
39762,06/11/2020,Kronoberg,Sweden,2020-06-12 05:09:52,961.0,84.0,0.0
39763,06/11/2020,Kumamoto,Japan,2020-06-12 05:09:52,47.0,3.0,44.0
39764,06/11/2020,Kurgan Oblast,Russia,2020-06-12 05:09:52,344.0,0.0,208.0
39765,06/11/2020,Kursk Oblast,Russia,2020-06-12 05:09:52,3769.0,19.0,2045.0
39766,06/11/2020,Kyoto,Japan,2020-06-12 05:09:52,360.0,18.0,337.0
39767,06/11/2020,La Guajira,Colombia,2020-06-12 05:09:52,113.0,8.0,44.0
39768,06/11/2020,La Libertad,Peru,2020-06-12 05:09:52,6642.0,273.0,0.0
39769,06/11/2020,La Rioja,Spain,2020-06-12 05:09:52,4063.0,362.0,3107.0
39770,06/11/2020,Ladakh,India,2020-06-12 05:09:52,135.0,1.0,54.0
